Timestamp,Signal_Name,Bit_Len,Bit_Name1,Bit_Name2,Bit_Name3,Bit_Name4,Bit_Name5,Bit_Name6,Bit_Name7,Bit_Name8
1.66036,CAN_S14,8,CD,42,00,00,86,4F,00,00
1.660661,CAN_S15,8,00,00,00,00,00,00,00,00
1.660961,CAN_S16,8,00,00,00,00,00,00,00,00
1.661367,CAN_S63,8,00,00,00,00,00,00,00,00
1.661691,CAN_S64,8,08,00,00,00,00,00,00,00
1.663472,CAN_S5,8,DC,D1,9F,78,FD,F5,37,1E
1.66372,CAN_S4,8,00,00,00,00,F0,03,00,00
1.664154,CAN_S7,8,00,00,00,00,00,00,00,00
1.664394,CAN_S26,8,2F,EC,BF,FF,00,14,00,00
1.665415,CAN_S8,8,C2,EC,3F,80,00,00,00,00
1.665659,CAN_S9,8,B1,7C,7F,00,82,00,00,00
1.665893,CAN_S10,8,78,8C,65,00,00,00,C3,00
1.667335,CAN_S27,8,85,08,00,00,00,00,00,7E
1.667808,CAN_S29,8,E3,05,00,44,40,02,00,00
1.669146,CAN_S66,8,FE,6F,00,FE,FE,F7,07,00
1.669388,CAN_S32,8,F4,00,80,12,00,00,00,00
1.669672,CAN_S12,8,6B,4F,00,82,01,03,00,00
1.669906,CAN_S142,8,BA,26,2B,00,00,00,E0,7B
1.670205,CAN_S13,8,00,00,00,00,FF,00,00,00
1.670493,CAN_S143,8,00,00,00,00,00,00,00,00
1.670719,CAN_S144,8,4A,E8,7B,8C,FD,E4,28,08
1.670957,CAN_S146,8,0E,60,85,00,E8,A3,8F,3E
1.671199,CAN_S147,8,D2,A7,4F,9F,BE,DC,EB,F7
1.671444,CAN_S148,8,F2,EB,30,5C,3B,01,00,00
1.67168,CAN_S149,8,63,C1,4C,65,B3,4E,08,00
1.67193,CAN_S67,8,57,1C,00,00,00,00,00,00
1.672173,CAN_S150,8,02,00,E8,B3,FE,D0,2F,82
1.672419,CAN_S151,8,1E,15,55,53,00,00,00,00
1.672705,CAN_S14,8,CD,42,00,00,86,4F,00,00
1.673005,CAN_S15,8,00,00,00,00,00,00,00,00
1.673249,CAN_S68,8,FD,00,18,00,00,40,00,00
1.673544,CAN_S16,8,00,00,00,00,00,00,00,00
1.673774,CAN_S5,8,A8,D2,9F,78,FD,F5,37,1E
1.674024,CAN_S24,8,00,00,FE,00,00,00,00,00
1.674266,CAN_S69,8,32,08,00,00,00,70,01,00
1.674555,CAN_S133,8,E2,00,00,00,00,00,00,00
1.675931,CAN_S145,8,31,D0,00,00,00,00,50,00
1.678899,CAN_S30,8,03,02,00,00,30,8C,7E,FE
1.679361,CAN_S12,8,6B,4F,00,82,01,03,00,00
1.679666,CAN_S13,8,00,00,00,00,FF,00,00,00
1.679952,CAN_S14,8,CD,42,00,00,86,4F,00,00
1.680252,CAN_S15,8,00,00,00,00,00,00,00,00
1.680552,CAN_S16,8,00,00,00,00,00,00,00,00
1.681755,CAN_S71,8,00,00,80,00,00,48,40,00
1.682061,CAN_S72,2,03,00,Length,=,125973,BitCount,=,67
1.683219,CAN_S73,8,10,00,04,01,80,00,00,00
1.683457,CAN_S40,8,D3,8F,09,00,00,00,00,00
1.683689,CAN_S5,8,29,D3,9F,78,FD,F5,37,1E
1.683938,CAN_S4,8,00,00,00,00,F0,03,00,00
1.684186,CAN_S7,8,00,00,00,00,00,00,00,00
1.684428,CAN_S41,8,80,00,00,00,01,05,01,0E
1.6852,CAN_S8,8,4B,ED,3F,80,00,00,00,00
1.685447,CAN_S9,8,24,7D,7F,00,82,00,40,00
1.685683,CAN_S10,8,1C,8D,65,00,00,00,C3,00
1.686953,CAN_S44,8,00,00,38,00,00,01,00,00
1.689339,CAN_S12,8,6B,4F,00,82,01,03,00,00
1.689644,CAN_S13,8,00,00,00,00,FF,00,00,00
1.68993,CAN_S14,8,CD,42,00,00,86,4F,00,00
1.69023,CAN_S15,8,00,00,00,00,00,00,00,00
1.69053,CAN_S16,8,00,00,00,00,00,00,00,00
1.691567,CAN_S77,4,96,03,00,00,Length,=,161973,BitCount
1.693567,CAN_S5,8,13,D4,9F,78,FD,F5,37,1E
1.693817,CAN_S24,8,00,00,FE,00,00,00,00,00
1.694068,CAN_S48,8,01,7F,00,00,00,00,00,00
1.69431,CAN_S79,8,E4,00,00,4C,00,00,07,00
1.694546,CAN_S78,8,BF,0D,00,00,E0,8F,03,00
1.694794,CAN_S80,8,33,7D,00,00,FC,77,00,3F
1.698809,CAN_S30,8,F1,03,00,00,30,8C,7E,FE
1.699369,CAN_S12,8,6B,4F,00,82,01,03,00,00
1.699609,CAN_S32,8,86,01,80,12,00,00,00,00
1.699907,CAN_S13,8,00,00,00,00,FF,00,00,00
1.700193,CAN_S14,8,CD,42,00,00,86,4F,00,00
1.700494,CAN_S15,8,00,00,00,00,00,00,00,00
1.700794,CAN_S16,8,00,00,00,00,00,00,00,00
1.701652,CAN_S81,8,00,00,00,00,00,00,00,00
1.702208,CAN_S82,8,00,00,00,00,00,00,00,00
1.702461,CAN_S1,8,10,0C,00,00,08,00,00,00
1.703047,CAN_S84,8,00,00,00,00,00,54,4D,42
1.703651,CAN_S5,8,68,D5,9F,78,FD,F5,37,1E
1.703899,CAN_S4,8,00,00,00,00,F0,03,00,00
1.704143,CAN_S6,8,E5,E8,3F,00,00,00,00,00
1.704392,CAN_S7,8,00,00,00,00,00,00,00,00
1.705222,CAN_S8,8,B4,EE,3F,80,00,00,00,00
1.705466,CAN_S9,8,88,7E,7F,00,82,00,40,00
1.705702,CAN_S10,8,44,8E,64,00,00,00,C3,00
1.709399,CAN_S12,8,6B,4F,00,82,01,03,00,00
1.709703,CAN_S13,8,00,00,00,00,FF,00,00,00
1.709989,CAN_S14,8,CD,42,00,00,86,4F,00,00
1.710289,CAN_S15,8,00,00,00,00,00,00,00,00
1.71059,CAN_S16,8,00,00,00,00,00,00,00,00
1.710868,CAN_S17,8,28,EA,7B,4C,F5,E4,28,00
1.711162,CAN_S18,8,00,C0,58,00,00,00,00,00
1.711452,CAN_S19,8,00,00,00,00,00,DD,93,F4
1.711657,CAN_S86,5,00,0B,80,2E,78,Length,=,175973
1.711941,CAN_S21,8,63,C1,4C,65,00,00,00,00
1.712121,CAN_S130,2,12,82,Length,=,165988,BitCount,=,87
1.713505,CAN_S5,8,FB,D6,9F,78,FD,F5,37,1E
1.713756,CAN_S24,8,00,00,FE,00,00,00,00,00
1.714006,CAN_S25,8,00,00,00,00,00,00,00,FF
1.714244,CAN_S26,8,86,E1,BF,FF,00,14,00,00
1.715202,CAN_S27,8,04,09,00,00,00,00,00,7E
1.717809,CAN_S29,8,4F,06,00,44,40,02,00,00
1.718889,CAN_S30,8,4C,04,00,00,30,8C,7E,FE
1.719361,CAN_S12,8,6B,4F,00,82,01,03,00,00
1.719666,CAN_S13,8,00,00,00,00,FF,00,00,00
1.719908,CAN_S33,8,00,3F,2B,00,00,24,00,07
1.720188,CAN_S14,8,CD,42,00,00,86,4F,00,00
1.720488,CAN_S15,8,00,00,00,00,00,00,00,00
1.720788,CAN_S16,8,00,00,00,00,00,00,00,00
1.721171,CAN_S133,8,E3,00,00,00,00,00,00,00
1.721701,CAN_S34,8,00,00,00,00,00,00,00,00
1.723475,CAN_S5,8,72,D7,9F,78,FD,F5,37,1E
1.723723,CAN_S4,8,00,00,00,00,F0,03,00,00
1.72415,CAN_S7,8,00,00,00,00,00,00,00,00
1.725214,CAN_S8,8,23,EF,3F,80,00,00,00,00
1.725454,CAN_S9,8,EC,7F,7F,00,82,00,40,00
1.725693,CAN_S10,8,D4,8F,65,00,00,00,C3,00
1.729183,CAN_S32,8,22,02,80,12,00,00,00,00
1.729467,CAN_S12,8,6B,4F,00,82,01,03,00,00
1.729771,CAN_S13,8,00,00,00,00,FF,00,00,00
1.730057,CAN_S14,8,CD,42,00,00,86,4F,00,00
1.730358,CAN_S15,8,00,00,00,00,00,00,00,00
1.730658,CAN_S16,8,00,00,00,00,00,00,00,00
1.731116,CAN_S38,8,14,0C,40,02,FE,7F,7F,0C
1.731666,CAN_S39,8,00,00,00,C1,80,00,00,00
1.731903,CAN_S152,8,4B,7E,00,B0,FA,01,00,00
1.733287,CAN_S40,8,8D,80,09,00,00,00,00,00
1.733519,CAN_S5,8,3F,D8,9F,78,FD,F5,37,1E
1.733789,CAN_S24,8,00,00,FE,00,00,00,00,00
1.734153,CAN_S41,8,80,00,00,00,01,05,01,0E
1.734526,CAN_S42,8,6C,27,E3,01,4A,C2,0C,40
1.736766,CAN_S43,8,15,00,00,00,00,00,00,00
1.737016,CAN_S75,8,00,00,00,00,00,00,00,00
1.737256,CAN_S88,8,FF,03,F0,FF,FF,FF,4B,21
1.73885,CAN_S30,8,7B,05,00,00,30,8C,7E,FE
1.739365,CAN_S12,8,6B,4F,00,82,01,03,00,00
1.739669,CAN_S13,8,00,00,00,00,FF,00,00,00
1.739955,CAN_S14,8,CD,42,00,00,86,4F,00,00
1.740193,CAN_S101,8,00,64,53,5F,7D,60,FA,01
1.740488,CAN_S15,8,00,00,00,00,00,00,00,00
1.740788,CAN_S16,8,00,00,00,00,00,00,00,00
1.741036,CAN_S45,8,00,00,00,28,00,00,00,00
1.74166,CAN_S153,8,00,00,00,00,08,00,00,00
1.74191,CAN_S47,8,00,00,00,78,80,00,00,00
1.743509,CAN_S5,8,EF,D9,9F,78,FD,F5,37,1E
1.743757,CAN_S4,8,00,00,00,00,F0,03,00,00
1.744007,CAN_S48,8,01,7F,00,00,00,00,00,00
1.744255,CAN_S7,8,00,00,00,00,00,00,00,00
1.74521,CAN_S8,8,59,E0,3F,80,00,00,00,00
1.745452,CAN_S9,8,AE,70,7F,00,82,00,40,00
1.745688,CAN_S10,8,96,80,65,00,00,00,C3,00
1.745934,CAN_S49,8,00,FE,00,00,0C,00,20,00
1.746195,CAN_S50,8,FF,FC,FF,FF,00,00,00,00
1.746455,CAN_S90,8,00,00,FE,00,80,00,00,00
1.746717,CAN_S91,8,00,99,01,00,00,00,00,00
1.746985,CAN_S92,8,06,00,00,00,00,00,00,00
1.747215,CAN_S93,8,02,0E,B0,13,63,C1,4C,65
1.749488,CAN_S12,8,6B,4F,00,82,01,03,00,00
1.749792,CAN_S13,8,00,00,00,00,FF,00,00,00
1.750078,CAN_S14,8,CD,42,00,00,86,4F,00,00
1.750378,CAN_S15,8,00,00,00,00,00,00,00,00
1.750679,CAN_S16,8,00,00,00,00,00,00,00,00
1.751637,CAN_S58,8,FB,09,00,02,04,00,00,00
1.752173,CAN_S1,8,10,0D,00,00,08,00,00,00
1.753559,CAN_S5,8,E9,DA,9F,78,FD,F5,37,1E
1.753809,CAN_S24,8,00,00,FE,00,00,00,00,00
1.75405,CAN_S6,8,DA,E9,3F,00,00,00,00,00
1.754294,CAN_S61,8,00,68,00,3E,00,9D,00,00
1.75454,CAN_S102,8,00,30,00,00,E0,FF,2F,00
1.757045,CAN_S95,8,12,FA,1E,B3,9F,1C,05,44
1.758831,CAN_S30,8,7C,06,00,00,30,8C,7E,FE
1.759147,CAN_S154,8,0B,D0,06,70,D9,C4,30,09
1.759387,CAN_S32,8,7A,03,80,12,00,00,00,00
1.759672,CAN_S12,8,6B,4F,00,82,01,03,00,00
1.75998,CAN_S13,8,00,00,00,00,FF,00,00,00
1.760218,CAN_S62,8,00,00,54,20,00,50,51,58
1.760498,CAN_S14,8,CD,42,00,00,86,4F,00,00
1.760738,CAN_S103,8,16,10,0E,00,FF,00,00,82
1.761033,CAN_S15,8,00,00,00,00,00,00,00,00
1.761333,CAN_S16,8,00,00,00,00,00,00,00,00
1.761527,CAN_S155,3,33,0D,00,Length,=,179988,BitCount,=
1.761781,CAN_S64,8,09,00,00,00,00,00,00,00
1.763494,CAN_S106,8,5E,FE,FF,7F,00,00,00,20
1.763726,CAN_S5,8,87,DB,9F,78,FD,F5,37,1E
1.763974,CAN_S4,8,00,00,00,00,F0,03,00,00
1.764212,CAN_S26,8,6A,E6,BF,FF,00,14,00,00
1.764461,CAN_S7,8,00,00,00,00,00,00,00,00
1.765229,CAN_S8,8,53,E1,3F,80,00,00,00,00
1.765467,CAN_S9,8,CA,71,7F,00,82,00,40,00
1.765703,CAN_S10,8,F2,81,65,00,00,00,C3,00
1.766414,CAN_S27,8,5E,0A,00,00,00,00,00,7E
1.767808,CAN_S29,8,2B,07,00,44,40,02,00,00
1.768962,CAN_S107,8,00,00,C0,85,3E,FC,00,00
1.769211,CAN_S96,8,86,01,00,00,00,00,00,FF
1.769495,CAN_S12,8,6B,4F,00,82,01,03,00,00
1.769733,CAN_S66,8,FE,6F,00,FE,FE,F7,07,00
1.770031,CAN_S13,8,00,00,00,00,FF,00,00,00
1.770317,CAN_S14,8,CD,42,00,00,86,4F,00,00
1.770618,CAN_S15,8,00,00,00,00,00,00,00,00
1.770918,CAN_S16,8,00,00,00,00,00,00,00,00
1.77121,CAN_S156,8,32,02,03,00,08,00,05,07
1.771476,CAN_S157,3,32,4F,00,Length,=,177988,BitCount,=
1.771773,CAN_S133,8,E4,00,00,00,00,00,00,00
1.772023,CAN_S67,8,63,1D,00,00,00,00,00,00
1.773013,CAN_S68,8,14,00,18,00,00,40,00,00
1.773519,CAN_S5,8,38,DC,9F,78,FD,F5,37,1E
1.77377,CAN_S24,8,00,00,FE,00,00,00,00,00
1.77418,CAN_S69,8,32,08,00,00,00,70,01,00
1.77884,CAN_S30,8,2F,07,00,00,30,8C,7E,FE
1.779363,CAN_S12,8,6B,4F,00,82,01,03,00,00
1.779667,CAN_S13,8,00,00,00,00,FF,00,00,00
1.779953,CAN_S14,8,CD,42,00,00,86,4F,00,00
1.780195,CAN_S158,8,FE,0F,FE,FE,83,00,FE,FE
1.78049,CAN_S15,8,00,00,00,00,00,00,00,00
1.78079,CAN_S16,8,00,00,00,00,00,00,00,00
1.781654,CAN_S97,8,91,2A,00,60,FE,00,00,00
1.783238,CAN_S40,8,B6,81,09,00,00,00,00,00
1.78349,CAN_S5,8,C8,DD,9F,78,FD,F5,37,1E
1.783739,CAN_S4,8,00,00,00,00,F0,03,00,00
1.784167,CAN_S7,8,00,00,00,00,00,00,00,00
1.784409,CAN_S41,8,80,00,00,00,01,05,01,0E
1.785226,CAN_S8,8,9C,E2,3F,80,00,00,00,00
1.785464,CAN_S9,8,66,72,7F,00,82,00,40,00
1.785704,CAN_S10,8,5E,82,65,00,00,00,C3,00
1.786668,CAN_S159,3,30,0D,00,Length,=,181973,BitCount,=
1.786976,CAN_S87,8,00,00,00,00,00,00,00,00
1.789149,CAN_S98,8,10,00,00,50,86,78,00,58
1.789391,CAN_S32,8,FA,04,80,12,00,00,00,00
1.789675,CAN_S12,8,6B,4F,00,82,01,03,00,00
1.789915,CAN_S36,8,B7,17,00,00,01,00,00,00
1.790213,CAN_S13,8,00,00,00,00,FF,00,00,00
1.790499,CAN_S14,8,CD,42,00,00,86,4F,00,00
1.7908,CAN_S15,8,00,00,00,00,00,00,00,00
1.7911,CAN_S16,8,00,00,00,00,00,00,00,00
1.79156,CAN_S77,4,EC,04,00,00,Length,=,161972,BitCount
1.791815,CAN_S99,8,40,00,20,00,00,3C,00,00
1.792213,CAN_S100,8,10,22,04,00,00,00,00,00
1.793481,CAN_S5,8,43,DE,9F,78,FD,F5,37,1E
1.793763,CAN_S160,8,00,00,FE,FF,FC,FE,FF,7F
1.794013,CAN_S24,8,00,00,FE,00,00,00,00,00
1.794256,CAN_S79,8,E4,00,00,4C,00,00,07,00
1.794506,CAN_S48,8,01,7F,00,00,00,00,00,00
1.794742,CAN_S78,8,8A,0E,00,00,E0,8F,03,00
1.794986,CAN_S80,8,BC,7E,00,00,FC,77,00,3F
1.798831,CAN_S30,8,EC,08,00,00,30,8C,7E,FE
1.799363,CAN_S12,8,6B,4F,00,82,01,03,00,00
1.799667,CAN_S13,8,00,00,00,00,FF,00,00,00
1.799954,CAN_S14,8,CD,42,00,00,86,4F,00,00
1.800254,CAN_S15,8,00,00,00,00,00,00,00,00
1.800554,CAN_S16,8,00,00,00,00,00,00,00,00
1.801652,CAN_S81,8,00,00,00,00,00,00,00,00
1.802168,CAN_S1,8,10,0E,00,00,08,00,00,00
1.802427,CAN_S161,3,30,0F,02,Length,=,181988,BitCount,=
1.803561,CAN_S5,8,9D,DF,9F,78,FD,F5,37,1E
1.803809,CAN_S4,8,00,00,00,00,F0,03,00,00
1.804055,CAN_S109,8,00,00,00,00,07,7C,00,00
1.804304,CAN_S7,8,00,00,00,00,00,00,00,00
1.804546,CAN_S6,8,EE,EA,3F,00,00,00,00,00
1.805216,CAN_S8,8,E9,E3,3F,80,00,00,00,00
1.80546,CAN_S9,8,02,73,7F,00,82,00,40,00
1.805699,CAN_S10,8,CE,83,64,00,00,00,C3,00
1.806595,CAN_S162,3,30,52,F0,Length,=,179973,BitCount,=
1.808639,CAN_S11,4,02,00,40,00,Length,=,165988,BitCount
1.808867,CAN_S163,8,FD,1A,4A,52,14,0F,6E,F2
1.809437,CAN_S12,8,6B,4F,00,82,01,03,00,00
1.809742,CAN_S13,8,00,00,00,00,FF,00,00,00
1.810034,CAN_S14,8,CD,42,00,00,86,4F,00,00
1.810334,CAN_S15,8,00,00,00,00,00,00,00,00
1.810634,CAN_S16,8,00,00,00,00,00,00,00,00
1.810915,CAN_S17,8,29,EA,7B,4C,F5,E4,28,00
1.811209,CAN_S18,8,01,C0,58,00,00,00,00,00
1.811499,CAN_S19,8,01,00,00,00,00,DD,93,F4
1.811755,CAN_S110,8,00,00,20,00,C0,00,00,00
1.81205,CAN_S21,8,63,C1,4C,65,00,00,00,00
1.813482,CAN_S5,8,54,D0,9F,78,FD,F5,37,1E
1.813732,CAN_S24,8,00,00,FE,00,00,00,00,00
1.813982,CAN_S25,8,00,00,00,00,00,00,00,FF
1.814219,CAN_S26,8,42,EB,BF,FF,00,14,00,00
1.815263,CAN_S27,8,91,0B,00,00,00,00,00,7E
1.817789,CAN_S29,8,69,08,00,44,40,02,00,00
1.818886,CAN_S30,8,13,09,00,00,30,8C,7E,FE
1.819182,CAN_S32,8,5F,05,80,12,00,00,00,00
1.819466,CAN_S12,8,6B,4F,00,82,01,03,00,00
1.81977,CAN_S13,8,00,00,00,00,FF,00,00,00
1.820012,CAN_S33,8,00,3F,2B,00,00,24,00,07
1.820293,CAN_S14,8,CD,42,00,00,86,4F,00,00
1.820593,CAN_S15,8,00,00,00,00,00,00,00,00
1.820893,CAN_S16,8,00,00,00,00,00,00,00,00
1.821193,CAN_S133,8,E5,00,00,01,27,39,30,31
1.82168,CAN_S34,8,00,00,00,00,00,00,00,00
1.823482,CAN_S5,8,DC,D1,9F,78,FD,F5,37,1E
1.82373,CAN_S4,8,00,00,00,00,F0,03,00,00
1.824162,CAN_S7,8,00,00,00,00,00,00,00,00
1.825231,CAN_S8,8,7F,E4,3F,80,00,00,00,00
1.825471,CAN_S9,8,11,74,7F,00,82,00,40,00
1.825707,CAN_S10,8,DD,84,64,00,00,00,C3,00
1.82887,CAN_S180,8,00,00,00,00,0C,18,0F,1E
1.829366,CAN_S12,8,6B,4F,00,82,01,03,00,00
1.82967,CAN_S13,8,00,00,00,00,FF,00,00,00
1.829956,CAN_S14,8,CD,42,00,00,86,4F,00,00
1.830257,CAN_S15,8,00,00,00,00,00,00,00,00
1.830557,CAN_S16,8,00,00,00,00,00,00,00,00
1.830833,CAN_S38,8,14,0D,40,02,FE,7F,7F,0C
1.831685,CAN_S39,8,00,00,00,C1,80,00,00,00
1.833283,CAN_S40,8,29,82,09,00,00,00,00,00
1.833514,CAN_S5,8,A8,D2,9F,78,FD,F5,37,1E
1.833764,CAN_S24,8,00,00,FE,00,00,00,00,00
1.834158,CAN_S41,8,80,00,00,00,01,05,01,0E
1.834392,CAN_S42,8,96,28,E3,01,4A,C2,0C,40
1.836793,CAN_S43,8,16,00,00,00,00,00,00,00
1.837041,CAN_S44,8,00,00,38,00,00,01,00,00
1.837331,CAN_S113,8,20,47,00,00,0F,0F,00,80
1.838827,CAN_S30,8,76,0A,00,00,30,8C,7E,FE
1.839365,CAN_S12,8,6B,4F,00,82,01,03,00,00
1.839684,CAN_S13,8,00,00,00,00,FF,00,00,00
1.83997,CAN_S14,8,CD,42,00,00,86,4F,00,00
1.84027,CAN_S15,8,00,00,00,00,00,00,00,00
1.84057,CAN_S16,8,00,00,00,00,00,00,00,00
1.840818,CAN_S45,8,00,00,00,28,00,00,00,00
1.841107,CAN_S46,8,0E,00,04,01,02,08,00,00
1.841679,CAN_S47,8,00,00,00,78,80,00,00,00
1.843607,CAN_S5,8,29,D3,9F,78,FD,F5,37,1E
1.843856,CAN_S4,8,00,00,00,00,F0,03,00,00
1.84411,CAN_S48,8,01,7F,00,00,00,00,00,00
1.844358,CAN_S7,8,00,00,00,00,00,00,00,00
1.845218,CAN_S8,8,E5,E5,3F,80,00,00,00,00
1.845461,CAN_S9,8,75,75,7F,00,82,00,40,00
1.845701,CAN_S10,8,B9,85,64,00,00,00,C3,00
1.845947,CAN_S49,8,00,FE,00,00,0C,00,20,00
1.846207,CAN_S50,8,FF,FC,FF,FF,00,00,00,00
1.849181,CAN_S32,8,46,06,80,12,00,00,00,00
1.849465,CAN_S12,8,6B,4F,00,82,01,03,00,00
1.84977,CAN_S13,8,00,00,00,00,FF,00,00,00
1.850134,CAN_S14,8,CD,42,00,00,86,4F,00,00
1.850434,CAN_S15,8,00,00,00,00,00,00,00,00
1.850735,CAN_S16,8,00,00,00,00,00,00,00,00
1.851621,CAN_S58,8,C8,0A,00,02,04,00,00,00
1.852157,CAN_S1,8,10,0F,00,00,08,00,00,00
1.853579,CAN_S5,8,13,D4,9F,78,FD,F5,37,1E
1.853829,CAN_S24,8,00,00,FE,00,00,00,00,00
1.854074,CAN_S6,8,C8,EB,3F,00,00,00,00,00
1.854318,CAN_S61,8,00,68,00,3E,00,9D,00,00
1.859338,CAN_S12,8,6B,4F,00,82,01,03,00,00
1.85957,CAN_S30,8,DD,0B,00,00,30,8C,7E,FE
1.859869,CAN_S13,8,00,00,00,00,FF,00,00,00
1.860159,CAN_S14,8,CD,42,00,00,86,4F,00,00
1.860397,CAN_S62,8,00,00,54,20,00,50,51,58
1.860691,CAN_S15,8,00,00,00,00,00,00,00,00
1.860991,CAN_S16,8,00,00,00,00,00,00,00,00
1.861394,CAN_S63,8,00,00,00,00,00,00,00,00
1.861778,CAN_S164,8,00,00,00,00,C0,03,00,00
1.862042,CAN_S64,8,0A,00,00,00,00,00,00,00
1.863484,CAN_S5,8,68,D5,9F,78,FD,F5,37,1E
1.863733,CAN_S4,8,00,00,00,00,F0,03,00,00
1.864167,CAN_S7,8,00,00,00,00,00,00,00,00
1.864405,CAN_S26,8,48,E0,BF,FF,00,14,00,00
1.865219,CAN_S8,8,F7,E6,3F,80,00,00,00,00
1.86546,CAN_S9,8,D9,76,7F,00,82,00,40,00
1.865698,CAN_S10,8,15,86,64,00,00,00,C3,00
1.86712,CAN_S27,8,A8,0C,00,00,00,00,00,7E
1.867789,CAN_S29,8,0D,09,00,44,40,02,00,00
1.869167,CAN_S66,8,FE,6F,00,FE,FE,F7,07,00
1.869451,CAN_S12,8,6B,4F,00,82,01,03,00,00
1.869755,CAN_S13,8,00,00,00,00,FF,00,00,00
1.870052,CAN_S14,8,CD,42,00,00,86,4F,00,00
1.870352,CAN_S15,8,00,00,00,00,00,00,00,00
1.870652,CAN_S16,8,00,00,00,00,00,00,00,00
1.87117,CAN_S133,8,E6,20,32,38,00,00,00,00
1.871677,CAN_S67,8,E1,1E,00,00,00,00,00,00
1.873043,CAN_S68,8,FD,00,18,00,00,40,00,00
1.873527,CAN_S5,8,FB,D6,9F,78,FD,F5,37,1E
1.873777,CAN_S24,8,00,00,FE,00,00,00,00,00
1.874188,CAN_S69,8,32,08,00,00,00,70,01,00
1.8771,CAN_S115,8,40,01,00,00,00,00,00,00
1.878836,CAN_S30,8,18,0C,00,00,30,8C,7E,FE
1.879363,CAN_S12,8,6B,4F,00,82,01,03,00,00
1.879605,CAN_S32,8,63,07,80,12,00,00,00,00
1.879903,CAN_S13,8,00,00,00,00,FF,00,00,00
1.880189,CAN_S14,8,CD,42,00,00,86,4F,00,00
1.880489,CAN_S15,8,00,00,00,00,00,00,00,00
1.88079,CAN_S16,8,00,00,00,00,00,00,00,00
1.881632,CAN_S71,8,00,00,80,00,00,48,40,00
1.882062,CAN_S72,2,03,00,Length,=,125973,BitCount,=,67
1.88323,CAN_S73,8,10,00,04,01,80,00,00,00
1.883472,CAN_S40,8,32,83,09,00,00,00,00,00
1.883701,CAN_S5,8,72,D7,9F,78,FD,F5,37,1E
1.883949,CAN_S4,8,00,00,00,00,F0,03,00,00
1.884197,CAN_S7,8,00,00,00,00,00,00,00,00
1.884439,CAN_S41,8,80,00,00,00,01,05,01,0E
1.885226,CAN_S8,8,CD,E7,3F,80,00,00,00,00
1.885466,CAN_S9,8,BD,77,7F,00,82,00,40,00
1.885702,CAN_S10,8,85,87,65,00,00,00,C3,00
1.886968,CAN_S75,8,00,00,00,00,00,00,00,00
1.889341,CAN_S12,8,6B,4F,00,82,01,03,00,00
1.889645,CAN_S13,8,00,00,00,00,FF,00,00,00
1.889931,CAN_S14,8,CD,42,00,00,86,4F,00,00
1.890231,CAN_S15,8,00,00,00,00,00,00,00,00
1.890532,CAN_S16,8,00,00,00,00,00,00,00,00
1.891546,CAN_S77,4,59,05,00,00,Length,=,161973,BitCount
1.8918,CAN_S165,8,00,00,00,90,01,00,00,00
1.893576,CAN_S5,8,3F,D8,9F,78,FD,F5,37,1E
1.893827,CAN_S24,8,00,00,FE,00,00,00,00,00
1.894077,CAN_S48,8,01,7F,00,00,00,00,00,00
1.894319,CAN_S79,8,E4,00,00,4C,00,00,07,00
1.894561,CAN_S78,8,02,0F,00,00,E0,8F,03,00
1.894806,CAN_S80,8,AA,7F,00,00,FC,77,00,3F
1.895054,CAN_S117,8,00,00,00,3E,F8,10,00,00
1.895286,CAN_S181,8,02,3E,80,55,55,55,55,55
1.898825,CAN_S30,8,0B,0D,00,00,30,8C,7E,FE
1.899363,CAN_S12,8,6B,4F,00,82,01,03,00,00
1.899667,CAN_S13,8,00,00,00,00,FF,00,00,00
1.899953,CAN_S14,8,CD,42,00,00,86,4F,00,00
1.900254,CAN_S15,8,00,00,00,00,00,00,00,00
1.900554,CAN_S16,8,00,00,00,00,00,00,00,00
1.901634,CAN_S81,8,00,00,00,00,00,00,00,00
1.901774,CAN_S166,2,10,00,Length,=,125973,BitCount,=,67
1.902225,CAN_S82,8,00,00,00,00,00,00,00,00
1.902479,CAN_S1,8,10,00,00,00,08,00,00,00
1.903051,CAN_S84,8,01,47,4B,36,4E,57,35,52
1.903677,CAN_S5,8,EF,D9,9F,78,FD,F5,37,1E
1.903925,CAN_S4,8,00,00,00,00,F0,03,00,00
1.904168,CAN_S6,8,6B,EC,3F,00,00,00,00,00
1.904416,CAN_S7,8,00,00,00,00,00,00,00,00
1.905238,CAN_S8,8,0A,E8,3F,80,00,00,00,00
1.90548,CAN_S9,8,FF,78,7F,00,82,00,40,00
1.905717,CAN_S10,8,C7,88,65,00,00,00,C3,00
1.909191,CAN_S32,8,B6,08,80,12,00,00,00,00
1.909475,CAN_S12,8,6B,4F,00,82,01,03,00,00
1.909779,CAN_S13,8,00,00,00,00,FF,00,00,00
1.910066,CAN_S14,8,CD,42,00,00,86,4F,00,00
1.910366,CAN_S15,8,00,00,00,00,00,00,00,00
1.910666,CAN_S16,8,00,00,00,00,00,00,00,00
1.910942,CAN_S17,8,2A,EA,7B,4C,F5,E4,28,00
1.911249,CAN_S18,8,02,C0,58,00,00,00,00,00
1.911537,CAN_S19,8,02,00,00,00,00,DD,93,F4
1.911727,CAN_S86,5,00,0B,80,2E,78,Length,=,175972
